date,charity,community,compensate,compensation,contribute,isPartial
2004-11-21,3,47,0,2,0,False
2004-11-22,3,65,0,4,0,False
2004-11-23,6,64,0,4,1,False
2004-11-24,3,59,0,2,1,False
2004-11-25,4,36,0,1,1,False
2004-11-26,3,41,0,3,0,False
2004-11-27,2,44,0,2,0,False
2004-11-28,2,50,0,2,0,False
2004-11-29,6,72,0,4,1,False
2004-11-30,5,70,0,4,1,False
2004-12-01,6,70,0,6,0,False
2004-12-02,5,67,0,4,1,False
2004-12-03,4,64,0,6,1,False
2004-12-04,4,47,0,2,0,False
2004-12-05,5,48,0,2,1,False
2004-12-06,5,65,0,5,1,False
2004-12-07,4,64,0,5,1,False
2004-12-08,3,63,0,5,0,False
2004-12-09,3,67,0,5,1,False
2004-12-10,6,56,0,4,1,False
2004-12-11,5,48,0,2,0,False
2004-12-12,7,47,0,4,0,False
2004-12-13,5,72,0,4,1,False
2004-12-14,4,66,0,4,1,False
2004-12-15,5,64,0,4,0,False
2004-12-16,4,67,0,5,0,False
2004-12-17,4,61,0,5,0,False
2004-12-18,3,54,0,2,0,False
2004-12-19,5,55,0,3,0,False
2004-12-20,3,66,0,4,1,False
2004-12-21,3,65,0,3,1,False
2004-12-22,3,60,0,4,0,False
2004-12-23,7,50,0,3,0,False
2004-12-24,6,45,0,2,0,False
2004-12-25,3,35,0,2,0,False
2004-12-26,3,49,0,1,0,False
2004-12-27,5,67,0,4,0,False
2004-12-28,7,69,0,3,0,False
2004-12-29,8,68,0,4,1,False
2004-12-30,9,65,0,3,0,False
2004-12-31,12,51,0,1,0,False
2005-01-01,8,52,0,2,1,False
2005-01-02,6,61,0,2,0,False
2005-01-03,7,100,0,3,1,False
2005-01-04,9,89,0,5,1,False
2005-01-05,8,82,0,4,0,False
2005-01-06,6,86,0,5,1,False
2005-01-07,5,69,0,5,1,False
2005-01-08,4,63,0,3,0,False
2005-01-09,7,61,0,2,0,False
2005-01-10,4,89,0,5,1,False
2005-01-11,6,86,0,4,0,False
2005-01-12,4,87,0,5,0,False
2005-01-13,4,78,0,4,0,False
2005-01-14,4,75,0,4,0,False
2005-01-15,3,53,0,3,0,False
2005-01-16,3,60,0,4,0,False
2005-01-17,4,69,0,4,0,False
2005-01-18,4,82,0,4,1,False
2005-01-19,3,79,0,5,1,False
2005-01-20,4,76,0,5,1,False
2005-01-21,3,61,0,5,0,False
2005-01-22,2,51,0,3,1,False
2005-01-23,3,60,0,3,0,False
2005-01-24,3,83,0,4,1,False
2005-01-25,4,74,0,5,1,False
2005-01-26,3,73,0,5,0,False
2005-01-27,4,68,0,4,1,False
2005-01-28,4,63,0,5,0,False
2005-01-29,4,51,0,1,0,False
2005-01-30,3,46,0,2,0,False
2005-01-31,4,76,0,4,1,False
2005-02-01,3,67,0,5,0,False
2005-02-02,4,65,0,6,0,False
2005-02-03,3,68,0,5,1,False
2005-02-04,3,67,0,4,0,False
2005-02-05,2,54,0,3,0,False
2005-02-06,4,50,0,3,1,False
2005-02-07,3,66,0,4,1,False
2005-02-08,3,72,0,5,0,False
2005-02-09,3,65,0,5,1,False
2005-02-10,4,67,0,4,1,False
2005-02-11,3,61,0,4,0,False
2005-02-12,2,50,0,3,0,False
2005-02-13,3,53,0,1,0,False
2005-02-14,2,67,0,3,1,False
2005-02-15,3,68,0,5,1,False
2005-02-16,4,66,0,5,0,False
2005-02-17,3,68,0,5,1,False
2005-02-18,3,58,0,3,0,False
2005-02-19,4,46,0,2,0,False
2005-02-20,5,50,0,3,1,False
2005-02-21,3,61,0,4,0,False
2005-02-22,4,74,0,4,1,False
2005-02-23,4,69,0,4,1,False
2005-02-24,3,72,0,4,0,False
2005-02-25,3,66,0,4,0,False
2005-02-26,1,48,0,3,0,False
2005-02-27,3,58,0,3,0,False
2005-02-28,4,77,0,5,1,False
2005-03-01,3,77,0,4,0,False
2005-03-02,3,67,0,5,1,False
2005-03-03,4,68,0,4,1,False
2005-03-04,4,67,0,4,0,False
2005-03-05,4,47,0,3,1,False
2005-03-06,4,52,0,2,0,False
2005-03-07,3,79,0,4,0,False
2005-03-08,3,75,0,5,0,False
2005-03-09,3,69,0,5,1,False
2005-03-10,3,69,0,5,1,False
2005-03-11,3,65,0,3,0,False
2005-03-12,2,52,0,2,0,False
2005-03-13,3,51,0,2,0,False
2005-03-14,5,72,0,4,0,False
2005-03-15,3,70,0,4,1,False
2005-03-16,3,70,0,5,1,False
2005-03-17,3,65,0,5,1,False
2005-03-18,3,63,0,3,0,False
2005-03-19,2,46,0,2,1,False
2005-03-20,4,55,0,3,1,False
2005-03-21,4,72,0,4,1,False
2005-03-22,4,69,0,5,1,False
2005-03-23,2,71,0,4,1,False
2005-03-24,3,64,0,5,1,False
2005-03-25,3,63,0,5,1,False
2005-03-26,4,56,0,3,0,False
2005-03-27,3,56,0,1,0,False
2005-03-28,3,73,0,5,0,False
2005-03-29,3,83,0,4,1,False
2005-03-30,4,69,0,5,0,False
2005-03-31,3,75,0,5,1,False
2005-04-01,3,65,0,3,0,False
2005-04-02,2,60,0,3,0,False
2005-04-03,5,60,0,3,0,False
2005-04-04,5,66,0,3,1,False
2005-04-05,0,0,0,0,0,True
2005-04-06,4,80,0,4,0,False
2005-04-07,4,77,0,4,1,False
2005-04-08,3,68,0,3,1,False
2005-04-09,4,54,0,3,0,False
2005-04-10,3,61,0,3,0,False
2005-04-11,3,82,0,4,0,False
2005-04-12,4,78,0,5,1,False
2005-04-13,4,77,0,4,1,False
2005-04-14,4,76,0,6,1,False
2005-04-15,3,69,0,4,0,False
2005-04-16,3,55,0,3,0,False
2005-04-17,3,58,0,1,0,False
2005-04-18,4,74,0,5,0,False
2005-04-19,3,80,0,5,0,False
2005-04-20,3,76,0,4,1,False
2005-04-21,3,72,0,6,1,False
2005-04-22,4,64,0,4,1,False
2005-04-23,2,54,0,2,0,False
2005-04-24,2,52,0,4,1,False
2005-04-25,5,70,0,3,0,False
2005-04-26,4,76,0,5,1,False
2005-04-27,3,73,0,4,0,False
2005-04-28,3,71,0,4,0,False
2005-04-29,2,64,0,4,0,False
2005-04-30,2,54,0,2,1,False
2005-05-01,3,58,0,3,0,False
2005-05-02,4,74,0,5,1,False
2005-05-03,3,74,0,4,1,False
2005-05-04,3,76,0,4,0,False
2005-05-05,4,77,0,5,1,False
2005-05-06,3,68,0,4,0,False
2005-05-07,3,58,0,2,0,False
2005-05-08,3,52,0,3,1,False
2005-05-09,4,80,0,4,0,False
2005-05-10,2,76,0,4,1,False
2005-05-11,4,79,0,4,0,False
2005-05-12,4,69,0,4,1,False
2005-05-13,3,68,0,5,0,False
2005-05-14,2,57,0,2,0,False
2005-05-15,3,60,0,2,0,False
2005-05-16,3,85,0,5,0,False
2005-05-17,3,79,0,6,0,False
2005-05-18,3,70,0,5,0,False
2005-05-19,3,73,0,4,0,False
2005-05-20,2,71,0,4,0,False
2005-05-21,4,59,0,2,0,False
2005-05-22,2,50,0,1,0,False
2005-05-23,3,78,0,4,0,False
2005-05-24,3,77,0,4,0,False
2005-05-25,4,72,0,4,1,False
2005-05-26,3,63,0,5,1,False
2005-05-27,3,69,0,4,0,False
2005-05-28,3,49,0,2,0,False
2005-05-29,3,50,0,2,0,False
2005-05-30,2,57,0,2,0,False
2005-05-31,4,79,0,4,0,False
2005-06-01,5,74,0,5,1,False
2005-06-02,3,74,0,4,0,False
2005-06-03,3,70,0,4,0,False
2005-06-04,2,49,0,3,0,False
2005-06-05,3,60,0,2,1,False
2005-06-06,4,86,0,3,0,False
2005-06-07,3,73,0,4,1,False
